Var1,Var2
1,43.0918527587505
2,29.9598123668891
3,31.7567365466258
4,27.9718636405603
5,32.1146518504402
6,43.3165693749949
7,41.8498896575447
8,31.0604331264739
9,32.5219872355521
10,46.2352057905292
11,46.674665091102
12,26.7453121307653
13,29.0766186653624
14,50.4974008611143
15,21.773642856923
16,27.0624884017296
17,40.2050791130853
18,64.8309127386084
19,37.6783238409726
20,22.8649990575801
21,39.9465738680768
22,37.9341293039269
23,29.9830385021483
24,37.6219671592413
25,39.8404072053344
26,41.9504845984027
27,37.154495717451
28,36.2711393064724
29,26.7681647442199
30,27.9581063444078
31,54.3141845072676
32,30.2240338743561
33,41.4967926072393
34,34.1955471239757
35,28.7182025776755
36,35.3377346269144
37,53.9994533025255
38,28.1704562305551
39,25.9367994790679
40,28.0816155792536
41,37.8766499543526
42,25.927516235311
43,64.9796328790202
44,33.9236803420627
45,32.8935868710473
46,36.7818453698621
47,27.7595903280823
48,33.4740973902989
49,39.1819677093634
50,31.1426041450748
51,23.1265973293176
52,44.2427576363849
53,29.4609300378334
54,28.2896942828333
55,26.3869669637951
56,25.7170312636804
57,28.6241977262251
58,32.4510383969385
59,29.507820847508
60,39.7074837839865
61,28.4012533482493
62,43.4439865799329
63,50.3738867728915
64,27.5422728768114
65,40.2426860915923
66,23.6931174142731
67,43.8612046431412
68,33.3632028755602
69,29.4058969789086
70,33.1948485716655
71,30.8121930190774
72,37.1705559433194
73,30.5920883777832
74,33.9041658629125
75,32.5112755896367
76,29.1437063991606
77,32.4069190958887
78,32.0313906229876
79,32.4397460284848
80,26.6993478786889
81,29.5453433688906
82,26.7044797194731
83,26.6883649158239
84,37.9158940541429
85,40.7734425824586
86,27.7128889866158
87,35.7792837336391
88,30.2116771681854
89,25.3308747637547
90,43.6368923263847
91,35.170138528758
92,31.6147223094164
93,31.583102550023
94,24.3392026295033
95,26.0267830155318
96,36.1968206081419
97,29.9579824614182
98,47.3488393855904
99,40.5863348602206
100,41.4526521328793
