Var1,Var2
1,10.3037786911013
2,9.01641411025392
3,10.0210663126573
4,9.26894199736726
5,9.13421676647865
6,9.71114049663766
7,10.7869873939391
8,9.00820437717156
9,9.03468499493307
10,9.91804429521739
11,9.35018780918708
12,9.75592487608013
13,8.91563815054913
14,9.47868246075272
15,19.609399074108
16,8.99135645498963
17,10.3328838856633
18,9.49609808952675
19,8.93960887569174
20,21.8257128054136
21,14.6454679094437
22,8.86570380712342
23,14.3552351889484
24,16.3819541206998
25,9.08732110846349
26,10.0439031119839
27,10.0997295409196
28,9.41469346200337
29,8.99650706386408
30,8.96096209426251
31,8.96239224686348
32,8.88041209789434
33,9.37352459080364
34,8.9908965072053
35,11.0541181430546
36,9.09789021273841
37,9.81892136307639
38,9.03305686366402
39,9.14877271987581
40,9.18382203871944
41,10.4530747793825
42,8.87995637819229
43,9.02537757474702
44,13.1275365729539
45,8.95109529782261
46,9.11273533934111
47,9.14599963000421
48,10.371992334613
49,10.2851304234878
50,9.007422376844
51,10.1105160037688
52,8.96192549565329
53,9.15145794246737
54,8.9814923927693
55,9.9558262665205
56,9.03005365785792
57,9.83678473093131
58,16.6839834303658
59,8.95047800664389
60,9.11799350230827
61,8.88321692219593
62,10.966569126271
63,8.98251462005553
64,8.99552829011228
65,8.99559818930783
66,9.0615504996927
67,12.0268142936698
68,9.27792185546267
69,9.46170979853931
70,10.9506819607784
71,8.8908131245039
72,9.300469400343
73,10.2641203734157
74,10.2694261345223
75,10.7137633387626
76,15.3033795907718
77,8.92857235234946
78,11.6274624103756
79,9.3785451931326
80,10.1035517893127
81,9.90381506234401
82,8.92389221031488
83,8.98225424946987
84,9.04052985608351
85,9.21150437990048
86,9.98755424058647
87,9.35412984040273
88,8.92722672591056
89,16.1396019790595
90,14.8219290295372
91,9.21422030166281
92,9.15258508862981
93,10.791784320271
94,8.98884849769192
95,19.9760969350407
96,10.5510424140296
97,18.3471069721863
98,10.7046279550828
99,12.238848227474
100,8.95550750846609
