Var1,Var2
1,13.2946413305982
2,13.2544424807509
3,13.237146871727
4,14.0610363479749
5,12.2239225047202
6,14.6028744206355
7,23.1969327820552
8,12.8843340983195
9,14.6291552882747
10,11.5898069940436
11,28.4500318491379
12,12.0012624187277
13,12.5744889949116
14,12.9261379135048
15,13.7306069560035
16,16.7812941698801
17,14.2236061530879
18,13.6296262392293
19,13.7033147404468
20,14.3669982599671
21,14.6160356504618
22,11.829173038345
23,14.4710419807572
24,13.0109816803446
25,13.5435419267338
26,12.1243466570568
27,14.2528320751066
28,12.6568653446895
29,28.5686275557399
30,11.6063527073619
31,11.5592900716095
32,13.9426005226594
33,13.4192021394866
34,12.0203797833475
35,12.705442502315
36,12.9722557075843
37,13.01456717646
38,12.1125775213508
39,12.5841125625115
40,14.1186370134844
41,13.8184989089277
42,13.6146031027408
43,15.5029672488351
44,11.5915488860363
45,12.4078759019401
46,14.6645718054082
47,14.0430587613838
48,13.5459431031625
49,13.9464187367153
50,13.1544970610978
51,12.7335158029147
52,14.3769252881277
53,12.8613906698417
54,13.8433036296708
55,14.8210725006713
56,12.1193215372688
57,14.3857102761845
58,13.4225655343095
59,13.5772610002137
60,20.0033799483509
61,14.7780054241404
62,13.1405537462099
63,14.2092590545623
64,11.8447382980603
65,12.0382391854944
66,15.9109348154375
67,14.3418221487358
68,14.3486155290559
69,24.0357223402491
70,12.4476941736097
71,12.7269449438048
72,13.95198915715
73,11.8721378167621
74,13.6509189951672
75,12.8566703261873
76,12.2500737604901
77,12.5389708510124
78,13.2715268708308
79,12.8832970624732
80,12.5930715352245
81,13.6892210313336
82,14.4092986077721
83,11.6119053992712
84,13.3836118166271
85,13.939718999291
86,13.5794103955434
87,11.7526255923297
88,12.7059875922233
89,12.1123753143831
90,12.4679344799618
91,12.6314222468391
92,14.7753824505965
93,13.0641708177507
94,13.9141526187981
95,12.3829113334
96,13.702883350726
97,13.5962331135107
98,14.7486129627436
99,45.0767640825536
100,13.7894531316333
